ID,Domain,Language,Language_Code,PSA,PSA_Type,Source_URL,Source_Title,Publisher,Organization_Type,Published_Date,Licence,Licence_URL,Licence_Evidence,Collected_At,Parallel_Group_ID,Parallel_Link_URL,Review_Status
KAPSA-66DF6EDFFCFFA36249,www.infonet-biovision.org,English,en,"The seedlings are planted in rows in pre-prepared furrows (furrow depth about 40 cm). On conventional sugarcane cultivations, the average distance between the rows is 150 cm (120 cm - 180 cm). On organic sugarcane cultivations, the best results have been achieved with double rows (40-50 cm gap between 2 single rows and 110-180 cm distance to the next double row). It is necessary to plant legumes between rows of sugarcane on newly developing organic plantations.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-0CFDEB3A1A32BEB143,www.infonet-biovision.org,English,en,"Every new plantation should be fertilised with organic material. The organic fertiliser must be well decomposed, so that no fires can be caused by it. It should be spread as near to the plants as possible, so that all nutrients that are released are immediately available to the plants' roots. The broad middle gap between the rows of new plantations is for the sowing of legumes. On farms with enough labour available for the manual harvest, these can be common bean or in drier areas cowpea or other Vigna species.Alternatively white clover is an excellent fixer of nitrogen and covers the soil very well, smothering most weeds.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-43256C9FD9D637FAB2,www.infonet-biovision.org,English,en,"The beans do not only supply nitrogen, but are also an important source of food, and therefore useful to the economics of the plantation. Foliage of beans or legumes should be incorporated into the soil surface for best nitrogen effect.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-72A51842D4BCB6C055,www.infonet-biovision.org,English,en,"Seed setts are planted in a narrow planting furrow, which should have good tillage. They are covered with a thin layer of soil from the inter-row. These planting furrows can be made on flat land or on the bottom of an irrigation/drainage furrow. In wet sites, planting may be on the top of the ridge between the furrows. Irrigation water is usually applied before or immediately after planting. A nursery of one ha is needed to plant 8 to 10 ha of cane.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-0D4036EBBB9A8A1ED9,www.infonet-biovision.org,English,en,"Weed control is carried out manually. Where sufficient labour is available, weeding is carried out at 3-4-week intervals with 3-4 weedings per season.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-87D45ED6521C725FCE,www.infonet-biovision.org,English,en,"As sugarcane is a heavy producer of plant material, the soil under continuous ratoon crops need heavy fertilisation in order for yields not to decrease. Phosphorus in the form of rock phosphate or single super phosphate (SSP) should be applied in heavy doses at planting (40-50 bags/ha) and same amount again for each new crop. In organic systems, nitrogen has to come from natural nitrogen fixation of legumes or in the form of compost/manure or slurry, which then also is needed in heavy applications.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-94BEF8A2D2DFF57B2A,www.infonet-biovision.org,English,en,"Irrigation water, if necessary, is supplied every 2-4 weeks to the cane rows in the case of furrow irrigation, and to the cane on flat land or in small furrows in the case of sprinkler irrigation. When the cane grows taller, more water has to be applied, but intervals between the applications need not always be shortened. In most cane fields the cane rows are earthed up 1-2 times by hand. In the end the cane stands on ridges separated by furrows. This practice stimulates root growth, consolidates the cane stools and improves drainage on the heavy clay soils. On the lighter textured soils it helps against early lodging of cane and can prevent erosion (if the direction of the furrows is along the contours of the land).",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-71A24506245280F103,www.infonet-biovision.org,English,en,"The ideal method is to cultivate sugarcane in a crop rotation system, yet for economical reasons, this is often difficult. Therefore, the good self- tolerance of sugarcane, the planting of legumes, the creation of sufficient compensatory tracts and niches, as well as a comprehensive fertilisation management system all have to help replace a lack of crop rotation on organic cultivations.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-AA7FC65EA1EA6D68B5,www.infonet-biovision.org,English,en,"On older plantations, a covering layer of legumes can quickly be obtained by sowing directly after the harvest. The seeds and re-growing sugar cane will form a compact, green mass that can be lightly worked into the soil after 3 months, before the seedbed is prepared for the new sugar cane. At sites with a strong growth of weeds, it may be worthwhile planting a second type of fast growing green manure plant. For sowing it may help to break over the sugar cane and afterwards apply one or two sowings of green manure plants. The green manure plants should be competitive, and able to suppress any weeds that may appear. They should be non-climbing varieties, as these would be harmful to the sugarcane.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-0E4620E21D5F672C52,www.infonet-biovision.org,English,en,"Directly following the harvest, rapid-growing legumes can be sown in between rows. These will die off after the sugarcane has appeared. In areas with light soils and sufficient irrigation water, cane is intercropped, for example, with maize, groundnut or soybean. In such cases, the intercrops are planted on the ridges and the cane is planted 3-4 weeks later in the furrows. If required, irrigation furrows with a depth of 25-30 cm and a spacing of 1.10-1.30 m are made for hand-cultivated cane.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
